Date,Price,Open,High,Low,Vol.,Change %,RollingMean,RollingStd,ZScore,Signal,PrevSignal
2010-09-23,0.1,0.1,0.1,0.1,15.51K,0.00%,0.1,0.0,,0,0.0
2010-09-24,0.1,0.1,0.1,0.1,0.68K,0.00%,0.1,0.0,,0,0.0
2010-09-25,0.1,0.1,0.1,0.1,2.15K,0.00%,0.1,0.0,,0,0.0
2010-09-26,0.1,0.1,0.1,0.1,12.06K,0.00%,0.1,0.0,,0,0.0
2010-09-27,0.1,0.1,0.1,0.1,10.75K,0.00%,0.1,0.0,,0,0.0
2010-09-28,0.1,0.1,0.1,0.1,7.09K,0.00%,0.1,0.0,,0,0.0
2010-09-29,0.1,0.1,0.1,0.1,23.48K,0.00%,0.1,0.0,,0,0.0
2010-09-30,0.1,0.1,0.1,0.1,7.92K,0.00%,0.1,0.0,,0,0.0
2010-10-01,0.1,0.1,0.1,0.1,1.72K,0.00%,0.1,0.0,,0,0.0
2010-10-02,0.1,0.1,0.1,0.1,13.06K,0.00%,0.1,0.0,,0,0.0
2010-10-03,0.1,0.1,0.1,0.1,7.17K,0.00%,0.1,0.0,,0,0.0
2010-10-04,0.1,0.1,0.1,0.1,34.00K,0.00%,0.1,0.0,,0,0.0
2010-10-05,0.1,0.1,0.1,0.1,27.53K,0.00%,0.1,0.0,,0,0.0
2010-10-06,0.1,0.1,0.1,0.1,33.43K,0.00%,0.1,0.0,,0,0.0
2010-10-07,0.1,0.1,0.1,0.1,43.69K,0.00%,0.1,0.0,,0,0.0
2010-10-08,0.1,0.1,0.1,0.0,139.29K,0.00%,0.1,0.0,,0,0.0
2010-10-09,0.1,0.1,0.1,0.1,187.85K,0.00%,0.1,0.0,,0,0.0
2010-10-10,0.1,0.1,0.1,0.1,50.68K,0.00%,0.1,0.0,,0,0.0
2010-10-11,0.1,0.1,0.1,0.1,14.09K,0.00%,0.1,0.0,,0,0.0
2010-10-12,0.1,0.1,0.1,0.1,25.66K,0.00%,0.1,0.0,,0,0.0
2010-10-13,0.1,0.1,0.1,0.1,47.56K,0.00%,0.1,0.0,,0,0.0
2010-10-14,0.1,0.1,0.1,0.1,37.22K,0.00%,0.1,0.0,,0,0.0
2010-10-15,0.1,0.1,0.1,0.1,24.64K,0.00%,0.1,0.0,,0,0.0
2010-10-16,0.1,0.1,0.1,0.1,6.29K,0.00%,0.1,0.0,,0,0.0
2010-10-17,0.1,0.1,0.1,0.1,18.22K,0.00%,0.1,0.0,,0,0.0
2010-10-18,0.1,0.1,0.1,0.1,25.67K,0.00%,0.1,0.0,,0,0.0
2010-10-19,0.1,0.1,0.1,0.1,6.24K,0.00%,0.1,0.0,,0,0.0
2010-10-20,0.1,0.1,0.1,0.1,31.86K,0.00%,0.1,0.0,,0,0.0
2010-10-21,0.1,0.1,0.1,0.1,44.87K,0.00%,0.1,0.0,,0,0.0
2010-10-22,0.1,0.1,0.1,0.1,34.60K,0.00%,0.1,0.0,,0,0.0
2010-10-23,0.1,0.1,0.1,0.1,4.42K,0.00%,0.1,0.0,,0,0.0
2010-10-24,0.1,0.1,0.2,0.1,13.80K,0.00%,0.1,0.0,,0,0.0
2010-10-25,0.1,0.1,0.2,0.1,30.30K,0.00%,0.1,0.0,,0,0.0
2010-10-26,0.2,0.1,0.2,0.1,19.22K,0.00%,0.105,0.0223606797749979,4.2485291572496,-1,0.0
2010-10-27,0.2,0.2,0.2,0.2,65.61K,0.00%,0.11,0.0307793505625546,2.9240383034426887,-1,-1.0
2010-10-28,0.2,0.2,0.2,0.2,21.53K,0.00%,0.115,0.0366347548532523,2.32020114070598,-1,-1.0
2010-10-29,0.2,0.2,0.2,0.2,28.69K,0.00%,0.12,0.0410391340834061,1.949358868961792,-1,-1.0
2010-10-30,0.2,0.2,0.2,0.2,26.71K,0.00%,0.125,0.0444261658319319,1.688194301613413,-1,-1.0
2010-10-31,0.2,0.2,0.2,0.2,40.34K,0.00%,0.13,0.0470162345981627,1.4888474289418197,0,-1.0
2010-11-01,0.2,0.2,0.2,0.2,21.26K,0.00%,0.135,0.0489360484929592,1.3282641733803235,0,0.0
2010-11-02,0.2,0.2,0.2,0.2,5.85K,0.00%,0.14,0.0502624689950034,1.1937336386313318,0,0.0
2010-11-03,0.2,0.2,0.3,0.1,61.47K,0.00%,0.145,0.051041778553404,1.0775486583496408,0,0.0
2010-11-04,0.2,0.2,0.2,0.2,29.70K,0.00%,0.15,0.0512989176042577,0.9746794344808966,0,0.0
2010-11-05,0.3,0.2,0.3,0.2,36.62K,0.00%,0.16,0.0598243041616118,2.3401860157336407,-1,0.0
2010-11-06,0.4,0.3,0.5,0.2,32.76K,50.00%,0.175,0.0786397515657049,2.861148408028839,-1,-1.0
2010-11-07,0.3,0.4,0.5,0.3,77.22K,0.00%,0.185,0.0812727700887249,1.4149880688754095,0,-1.0
2010-11-08,0.2,0.3,0.4,0.2,118.20K,-28.53%,0.19,0.0788068925652412,0.1268924541304733,0,0.0
2010-11-09,0.2,0.2,0.3,0.2,47.98K,0.00%,0.195,0.0759154654516248,0.0658627325836015,0,0.0
2010-11-10,0.2,0.2,0.2,0.1,30.39K,0.00%,0.2,0.0725476250110011,0.0,0,0.0
2010-11-11,0.2,0.2,0.2,0.2,5.03K,0.00%,0.205,0.0686332741153259,-0.0728509613514629,0,0.0
2010-11-12,0.3,0.2,0.3,0.2,40.72K,0.00%,0.215,0.0670820393249936,1.267105187249881,0,0.0
2010-11-13,0.3,0.3,0.3,0.3,21.92K,0.00%,0.225,0.0638666373658504,1.1743220418882194,0,0.0
2010-11-14,0.3,0.3,0.3,0.3,16.84K,0.00%,0.235,0.0587142948612399,1.1070557886050594,0,0.0
2010-11-15,0.3,0.3,0.3,0.3,8.51K,0.00%,0.24,0.0598243041616118,1.0029368638858458,0,0.0
2010-11-16,0.2,0.3,0.3,0.2,33.93K,0.00%,0.24,0.0598243041616118,-0.6686245759238985,0,0.0
2010-11-17,0.2,0.2,0.3,0.2,32.87K,0.00%,0.24,0.0598243041616118,-0.6686245759238976,0,0.0
2010-11-18,0.3,0.2,0.3,0.2,37.45K,0.00%,0.245,0.0604805318829299,0.909383536944774,0,0.0
2010-11-19,0.3,0.3,0.3,0.3,2.16K,0.00%,0.25,0.0606976978666883,0.8237544710479143,0,0.0
2010-11-20,0.3,0.3,0.3,0.3,14.65K,0.00%,0.255,0.0604805318829299,0.744041075682088,0,0.0
2010-11-21,0.3,0.3,0.3,0.3,0.77K,0.00%,0.26,0.0598243041616118,0.6686245759238976,0,0.0
2010-11-22,0.3,0.3,0.3,0.3,28.21K,0.00%,0.265,0.0587142948612399,0.596106963095032,0,0.0
2010-11-23,0.3,0.3,0.3,0.3,4.86K,0.00%,0.27,0.0571240570577478,0.5251727826276825,0,0.0
2010-11-24,0.3,0.3,0.3,0.3,2.52K,0.00%,0.275,0.055011960422018,0.4544466295731926,0,0.0
2010-11-25,0.3,0.3,0.3,0.3,1.68K,0.00%,0.275,0.055011960422018,0.4544466295731926,0,0.0
2010-11-26,0.3,0.3,0.3,0.3,33.53K,0.00%,0.2699999999999999,0.0470162345981626,0.6380774695464956,0,0.0
2010-11-27,0.3,0.3,0.3,0.3,1.83K,0.00%,0.2699999999999999,0.0470162345981626,0.6380774695464956,0,0.0
2010-11-28,0.3,0.3,0.3,0.3,20.80K,0.00%,0.2749999999999999,0.0444261658319318,0.5627314338711391,0,0.0
2010-11-29,0.2,0.3,0.3,0.2,35.06K,0.00%,0.275,0.0444261658319318,-1.688194301613416,1,0.0
2010-11-30,0.2,0.2,0.2,0.2,21.48K,0.00%,0.275,0.0444261658319318,-1.688194301613416,1,1.0
2010-12-01,0.2,0.2,0.2,0.2,8.16K,0.00%,0.275,0.0444261658319318,-1.688194301613416,1,1.0
2010-12-02,0.3,0.2,0.3,0.2,20.31K,0.00%,0.275,0.0444261658319318,0.5627314338711379,0,1.0
2010-12-03,0.3,0.3,0.3,0.2,2.57K,0.00%,0.275,0.0444261658319318,0.5627314338711379,0,0.0
2010-12-04,0.2,0.3,0.3,0.2,28.56K,0.00%,0.2699999999999999,0.0470162345981626,-1.4888474289418203,0,0.0
2010-12-05,0.2,0.2,0.2,0.2,5.74K,0.00%,0.265,0.0489360484929592,-1.328264173380325,0,0.0
2010-12-06,0.2,0.2,0.2,0.2,4.32K,0.00%,0.265,0.0489360484929592,-1.328264173380325,0,0.0
2010-12-07,0.2,0.2,0.2,0.2,24.59K,0.00%,0.265,0.0489360484929592,-1.328264173380325,0,0.0
2010-12-08,0.2,0.2,0.2,0.2,3.43K,0.00%,0.2599999999999999,0.0502624689950034,-1.1937336386313322,0,0.0
2010-12-09,0.2,0.2,0.2,0.2,21.34K,0.00%,0.255,0.051041778553404,-1.0775486583496416,0,0.0
2010-12-10,0.2,0.2,0.2,0.2,1.68K,0.00%,0.25,0.0512989176042576,-0.9746794344808968,0,0.0
2010-12-11,0.2,0.2,0.2,0.2,5.79K,0.00%,0.245,0.051041778553404,-0.8816307204678887,0,0.0
2010-12-12,0.2,0.2,0.2,0.2,1.96K,0.00%,0.24,0.0502624689950034,-0.7958224257542226,0,0.0
2010-12-13,0.2,0.2,0.2,0.2,6.42K,0.00%,0.2349999999999999,0.0489360484929592,-0.715219170281712,0,0.0
2010-12-14,0.2,0.2,0.2,0.2,10.39K,0.00%,0.2299999999999999,0.0470162345981627,-0.6380774695464937,0,0.0
2010-12-15,0.2,0.2,0.2,0.2,3.69K,0.00%,0.225,0.0444261658319319,-0.5627314338711378,0,0.0
2010-12-16,0.3,0.2,0.3,0.2,14.36K,0.00%,0.225,0.0444261658319319,1.688194301613413,-1,0.0
2010-12-17,0.2,0.3,0.2,0.2,0.53K,0.00%,0.22,0.0410391340834061,-0.4873397172404486,0,-1.0
2010-12-18,0.2,0.2,0.2,0.2,0.17K,0.00%,0.215,0.0366347548532523,-0.4094472601245851,0,0.0
2010-12-19,0.2,0.2,0.2,0.2,2.00K,0.00%,0.215,0.0366347548532523,-0.4094472601245851,0,0.0
2010-12-20,0.3,0.2,0.3,0.2,10.68K,0.00%,0.22,0.0410391340834061,1.949358868961792,-1,0.0
2010-12-21,0.2,0.3,0.3,0.2,9.23K,0.00%,0.22,0.0410391340834061,-0.4873397172404486,0,-1.0
2010-12-22,0.3,0.2,0.3,0.2,3.80K,0.00%,0.22,0.0410391340834061,1.949358868961792,-1,0.0
2010-12-23,0.3,0.3,0.3,0.2,8.65K,0.00%,0.22,0.0410391340834061,1.949358868961792,-1,-1.0
2010-12-24,0.2,0.3,0.3,0.2,5.03K,0.00%,0.22,0.0410391340834061,-0.4873397172404486,0,-1.0
2010-12-25,0.2,0.2,0.3,0.2,0.70K,0.00%,0.22,0.0410391340834061,-0.4873397172404486,0,0.0
2010-12-26,0.3,0.2,0.3,0.2,16.59K,0.00%,0.225,0.0444261658319319,1.688194301613413,-1,0.0
2010-12-27,0.3,0.3,0.3,0.3,4.94K,0.00%,0.23,0.0470162345981627,1.488847428941819,0,-1.0
2010-12-28,0.3,0.3,0.3,0.3,15.44K,0.00%,0.235,0.0489360484929592,1.3282641733803235,0,0.0
2010-12-29,0.3,0.3,0.3,0.3,18.61K,0.00%,0.24,0.0502624689950034,1.1937336386313324,0,0.0
2010-12-30,0.3,0.3,0.3,0.3,2.54K,0.00%,0.245,0.051041778553404,1.0775486583496408,0,0.0
2010-12-31,0.3,0.3,0.3,0.3,1.45K,0.00%,0.25,0.0512989176042576,0.9746794344808966,0,0.0
2011-01-01,0.3,0.3,0.3,0.3,2.82K,0.00%,0.255,0.051041778553404,0.881630720467888,0,0.0
2011-01-02,0.3,0.3,0.3,0.3,5.35K,0.00%,0.26,0.0502624689950034,0.7958224257542215,0,0.0
2011-01-03,0.3,0.3,0.3,0.3,1.43K,0.00%,0.265,0.0489360484929592,0.7152191702817126,0,0.0
2011-01-04,0.3,0.3,0.3,0.3,1.88K,0.00%,0.27,0.0470162345981627,0.6380774695464938,0,0.0
2011-01-05,0.3,0.3,0.3,0.3,0.36K,0.00%,0.27,0.0470162345981627,0.6380774695464938,0,0.0
2011-01-06,0.3,0.3,0.3,0.3,3.46K,0.00%,0.275,0.0444261658319319,0.5627314338711373,0,0.0
2011-01-07,0.3,0.3,0.3,0.3,42.60K,0.00%,0.2799999999999999,0.0410391340834061,0.487339717240449,0,0.0
2011-01-08,0.3,0.3,0.3,0.3,1.63K,0.00%,0.285,0.0366347548532522,0.4094472601245856,0,0.0
2011-01-09,0.3,0.3,0.3,0.3,1.69K,0.00%,0.285,0.0366347548532522,0.4094472601245856,0,0.0
2011-01-10,0.3,0.3,0.3,0.3,10.36K,0.00%,0.29,0.0307793505625545,0.3248931448269662,0,0.0
2011-01-11,0.3,0.3,0.3,0.3,4.86K,0.00%,0.29,0.0307793505625545,0.3248931448269662,0,0.0
2011-01-12,0.3,0.3,0.4,0.3,31.36K,0.00%,0.29,0.0307793505625545,0.3248931448269662,0,0.0
2011-01-13,0.3,0.3,0.4,0.3,20.12K,0.00%,0.295,0.0223606797749978,0.2236067977499799,0,0.0
2011-01-14,0.4,0.3,0.4,0.3,27.13K,25.94%,0.305,0.0223606797749979,4.2485291572496005,-1,0.0
2011-01-15,0.4,0.4,0.4,0.4,1.52K,0.00%,0.3099999999999999,0.0307793505625546,2.924038303442691,-1,-1.0
2011-01-16,0.4,0.4,0.4,0.4,2.78K,0.00%,0.315,0.0366347548532523,2.3202011407059806,-1,-1.0
2011-01-17,0.3,0.4,0.4,0.3,18.24K,0.00%,0.315,0.0366347548532523,-0.409447260124585,0,-1.0
2011-01-18,0.3,0.3,0.3,0.3,15.67K,0.00%,0.315,0.0366347548532523,-0.409447260124585,0,0.0
2011-01-19,0.3,0.3,0.3,0.3,7.29K,0.00%,0.315,0.0366347548532523,-0.409447260124585,0,0.0
2011-01-20,0.4,0.3,0.4,0.3,19.88K,24.60%,0.3199999999999999,0.0410391340834061,1.949358868961794,-1,0.0
2011-01-21,0.4,0.4,0.4,0.4,8.48K,0.00%,0.325,0.0444261658319319,1.688194301613413,-1,-1.0
2011-01-22,0.4,0.4,0.4,0.4,10.53K,0.00%,0.3299999999999999,0.0470162345981627,1.4888474289418208,0,-1.0
2011-01-23,0.4,0.4,0.4,0.4,1.15K,0.00%,0.335,0.0489360484929592,1.3282641733803235,0,0.0
2011-01-24,0.4,0.4,0.4,0.4,11.06K,0.00%,0.34,0.0502624689950034,1.193733638631332,0,0.0
2011-01-25,0.4,0.4,0.4,0.4,2.16K,0.00%,0.345,0.051041778553404,1.077548658349642,0,0.0
2011-01-26,0.4,0.4,0.4,0.4,15.57K,0.00%,0.35,0.0512989176042577,0.9746794344808972,0,0.0
2011-01-27,0.4,0.4,0.4,0.4,27.71K,0.00%,0.355,0.051041778553404,0.8816307204678877,0,0.0
2011-01-28,0.4,0.4,0.4,0.4,5.33K,0.00%,0.36,0.0502624689950034,0.7958224257542224,0,0.0
2011-01-29,0.4,0.4,0.4,0.4,1.45K,0.00%,0.365,0.0489360484929592,0.7152191702817123,0,0.0
2011-01-30,0.5,0.4,0.5,0.4,10.38K,0.00%,0.375,0.055011960422018,2.2722331478659648,-1,0.0
2011-01-31,0.5,0.5,0.9,0.5,63.52K,0.00%,0.385,0.0587142948612399,1.958637164455105,-1,-1.0
2011-02-01,0.7,0.5,0.9,0.5,31.56K,34.62%,0.4049999999999999,0.0887041208323016,3.325662857960207,-1,-1.0
2011-02-02,0.7,0.7,0.8,0.7,5.63K,0.00%,0.425,0.1069923755276637,2.570276607503648,-1,-1.0
2011-02-03,0.7,0.7,0.8,0.7,8.53K,0.00%,0.44,0.1231174022502184,2.111805441375275,-1,-1.0
2011-02-04,0.8,0.7,0.9,0.7,42.22K,17.54%,0.4599999999999999,0.1465390194130093,2.320201140705981,-1,-1.0
2011-02-05,0.9,0.8,0.9,0.8,15.79K,13.44%,0.485,0.1755442664221313,2.364076072994885,-1,-1.0
2011-02-06,0.9,0.9,0.9,0.8,8.74K,0.00%,0.515,0.1926955602689601,1.997970266998501,-1,-1.0
2011-02-07,0.9,0.9,0.9,0.8,2.26K,0.00%,0.545,0.2038446260732605,1.741522486211705,-1,-1.0
2011-02-08,0.9,0.9,0.9,0.9,7.02K,0.00%,0.575,0.2099498687030337,1.5479885841686356,-1,-1.0
2011-02-09,1.1,0.9,1.1,0.8,49.63K,18.74%,0.6100000000000001,0.2359750209795855,2.076490969111474,-1,-1.0
2011-02-10,1.0,1.1,1.1,0.8,26.56K,-10.06%,0.64,0.2458069417888335,1.4645640085676133,0,-1.0
2011-02-11,1.1,1.0,1.1,0.9,13.30K,9.15%,0.675,0.2593006789525689,1.6390238610896222,-1,0.0
2011-02-12,1.1,1.1,1.1,1.0,4.12K,0.00%,0.71,0.2673456268775055,1.458785784361056,0,-1.0
2011-02-13,1.0,1.1,1.1,1.0,3.24K,0.00%,0.74,0.2643761275949577,0.983447342107748,0,0.0
2011-02-14,1.1,1.0,1.1,1.0,7.10K,0.00%,0.775,0.2633288918124216,1.2341980318343078,0,0.0
2011-02-15,1.0,1.1,1.1,1.0,8.62K,0.00%,0.805,0.2523051619306316,0.7728736047565009,0,0.0
2011-02-16,1.0,1.0,1.0,1.0,7.19K,0.00%,0.835,0.2368099393362136,0.6967612949967416,0,0.0
2011-02-17,1.0,1.0,1.0,1.0,4.01K,0.00%,0.865,0.2158825216591072,0.6253401107347354,0,0.0
2011-02-18,0.9,1.0,1.0,0.8,36.95K,-13.57%,0.89,0.1860956177543377,0.0537358166767842,0,0.0
2011-02-19,0.9,0.9,1.0,0.8,3.80K,5.57%,0.91,0.1618966531951468,-0.0617677994118019,0,0.0
2011-02-20,0.9,0.9,0.9,0.8,9.97K,-10.43%,0.93,0.1301820587525516,-0.2304465015184889,0,0.0
2011-02-21,0.8,0.9,0.9,0.8,1.70K,0.00%,0.935,0.1225818738210256,-1.1013047507913378,0,0.0
2011-02-22,0.9,0.8,0.9,0.8,12.10K,0.00%,0.945,0.1099042645597577,-0.4094472601245822,0,0.0
2011-02-23,0.9,0.9,0.9,0.9,6.72K,0.00%,0.955,0.0944513241388341,-0.5823105234517988,0,0.0
2011-02-24,1.0,0.9,1.0,0.9,13.42K,10.82%,0.965,0.087509397991543,0.3999570423668362,0,0.0
2011-02-25,0.9,1.0,1.0,0.9,4.46K,-8.65%,0.965,0.087509397991543,-0.7427773643955554,0,0.0
2011-02-26,1.0,0.9,1.0,0.9,4.74K,0.00%,0.97,0.0864504725870627,0.3470195026382006,0,0.0
2011-02-27,0.9,1.0,1.0,0.9,23.27K,-7.10%,0.97,0.0864504725870627,-0.8097121728224711,0,0.0
2011-02-28,0.9,0.9,0.9,0.8,4.65K,0.00%,0.97,0.0864504725870627,-0.8097121728224698,0,0.0
2011-03-01,0.9,0.9,1.0,0.9,22.57K,7.00%,0.9600000000000002,0.0820782681668133,-0.731009575860665,0,0.0
2011-03-02,0.9,0.9,0.9,0.9,2.74K,0.00%,0.955,0.0825577947481907,-0.6661999653425265,0,0.0
2011-03-03,0.9,0.9,0.9,0.9,2.75K,0.00%,0.945,0.0759154654516259,-0.5927645932524047,0,0.0
2011-03-04,0.9,0.9,0.9,0.9,2.71K,0.00%,0.935,0.0670820393249949,-0.5217491947499401,0,0.0
2011-03-05,0.9,0.9,0.9,0.8,12.57K,0.00%,0.93,0.0656946685331799,-0.456658061755012,0,0.0
2011-03-06,0.9,0.9,0.9,0.8,12.63K,0.00%,0.9200000000000002,0.0523148363780612,-0.3823007273781196,0,0.0
2011-03-07,0.9,0.9,0.9,0.8,15.27K,0.00%,0.915,0.0489360484929609,-0.3065225015492953,0,0.0
2011-03-08,0.9,0.9,0.9,0.9,4.53K,0.00%,0.91,0.0447213595499976,-0.2236067977499726,0,0.0
2011-03-09,0.9,0.9,0.9,0.9,4.55K,0.00%,0.905,0.0394034462826226,-0.1268924541304666,0,0.0
2011-03-10,0.9,0.9,0.9,0.8,8.87K,7.91%,0.905,0.0394034462826226,-0.1268924541304638,0,0.0
2011-03-11,0.9,0.9,0.9,0.9,3.73K,-5.67%,0.905,0.0394034462826226,-0.1268924541304666,0,0.0
2011-03-12,0.9,0.9,0.9,0.9,4.82K,0.00%,0.905,0.0394034462826226,-0.1268924541304666,0,0.0
2011-03-13,0.9,0.9,0.9,0.9,0.66K,0.00%,0.91,0.0307793505625572,-0.3248931448269415,0,0.0
2011-03-14,0.9,0.9,0.9,0.9,5.27K,0.00%,0.91,0.0307793505625572,-0.3248931448269342,0,0.0
2011-03-15,0.9,0.9,0.9,0.9,2.73K,0.00%,0.91,0.0307793505625572,-0.3248931448269342,0,0.0
2011-03-16,0.9,0.9,0.9,0.8,7.93K,0.00%,0.905,0.0223606797750015,-0.223606797749943,0,0.0
2011-03-17,0.8,0.9,0.9,0.8,7.16K,0.00%,0.9,0.0324442842261549,-3.0822070014842526,1,0.0
2011-03-18,0.8,0.8,0.9,0.7,14.23K,0.00%,0.8899999999999999,0.0307793505625571,-2.924038303442441,1,1.0
2011-03-19,0.8,0.8,0.8,0.7,9.88K,-6.31%,0.885,0.0366347548532544,-2.3202011407058443,1,1.0
2011-03-20,0.7,0.8,0.8,0.7,5.82K,0.00%,0.875,0.0550119604220194,-3.18112640701227,1,1.0
2011-03-21,0.8,0.7,0.8,0.7,3.70K,0.00%,0.8699999999999999,0.0571240570577492,-1.2254031594645616,0,1.0
2011-03-22,0.8,0.8,0.8,0.7,12.15K,6.59%,0.865,0.0587142948612412,-1.107055788605034,0,0.0
2011-03-23,0.8,0.8,0.9,0.8,13.26K,0.00%,0.86,0.0598243041616131,-1.0029368638858245,0,0.0
2011-03-24,0.9,0.8,0.9,0.8,14.01K,0.00%,0.86,0.0598243041616131,0.6686245759238841,0,0.0
2011-03-25,0.9,0.9,0.9,0.9,4.82K,0.00%,0.8600000000000001,0.0598243041616131,0.6686245759238822,0,0.0
2011-03-26,0.9,0.9,0.9,0.8,11.76K,0.00%,0.86,0.0598243041616131,0.6686245759238841,0,0.0
2011-03-27,0.8,0.9,0.9,0.8,5.34K,0.00%,0.8550000000000001,0.0604805318829311,-0.9093835369447564,0,0.0
2011-03-28,0.8,0.8,0.9,0.8,12.57K,0.00%,0.85,0.0606976978666896,-0.8237544710478966,0,0.0
2011-03-29,0.8,0.8,0.8,0.8,4.22K,0.00%,0.8450000000000001,0.0604805318829311,-0.7440410756820738,0,0.0
2011-03-30,0.8,0.8,0.8,0.8,3.22K,0.00%,0.8400000000000001,0.059824304161613,-0.6686245759238848,0,0.0
2011-03-31,0.8,0.8,0.8,0.8,6.88K,0.00%,0.835,0.0587142948612411,-0.5961069630950183,0,0.0
2011-04-01,0.8,0.8,0.8,0.8,3.19K,0.00%,0.8300000000000001,0.0571240570577491,-0.525172782627672,0,0.0
2011-04-02,0.8,0.8,0.8,0.8,2.49K,0.00%,0.825,0.0550119604220193,-0.454446629573181,0,0.0
2011-04-03,0.8,0.8,0.8,0.8,3.93K,0.00%,0.8200000000000001,0.0523148363780609,-0.3823007273781194,0,0.0
2011-04-04,0.7,0.8,0.8,0.6,31.16K,-12.71%,0.8099999999999999,0.0552506251453094,-1.9909276992015816,1,0.0
2011-04-05,0.7,0.7,0.7,0.6,9.73K,0.00%,0.8,0.0561951486949027,-1.7795130420051837,1,1.0
2011-04-06,0.7,0.7,0.8,0.7,8.70K,0.00%,0.795,0.0604805318829309,-1.5707533819954926,1,1.0
2011-04-07,0.8,0.7,0.8,0.7,10.83K,0.00%,0.795,0.0604805318829309,0.0826712306313417,0,1.0
2011-04-08,0.8,0.8,0.8,0.7,18.21K,0.00%,0.795,0.0604805318829309,0.0826712306313417,0,0.0
2011-04-09,0.7,0.8,0.8,0.7,12.12K,0.00%,0.795,0.0604805318829309,-1.5707533819954926,1,0.0
2011-04-10,0.7,0.7,0.8,0.7,5.35K,0.00%,0.7899999999999999,0.0640723275517197,-1.4046625655568887,0,1.0
2011-04-11,0.8,0.7,0.8,0.7,14.65K,0.00%,0.79,0.0640723275517197,0.15607361839521,0,0.0
2011-04-12,0.9,0.8,0.9,0.8,48.42K,11.69%,0.795,0.0686332741153269,1.5298701883807084,-1,0.0
2011-04-13,0.9,0.9,1.0,0.9,43.40K,7.27%,0.795,0.0686332741153269,1.5298701883807084,-1,-1.0
2011-04-14,1.0,0.9,1.0,0.9,31.11K,8.40%,0.8,0.0794719414239034,2.516611478423557,-1,-1.0
2011-04-15,1.0,1.0,1.1,0.9,50.31K,0.00%,0.805,0.0887041208323024,2.198319516278762,-1,-1.0
2011-04-16,1.0,1.0,1.1,1.0,28.87K,6.07%,0.8150000000000001,0.0988086934168091,1.872304891428998,-1,-1.0
2011-04-17,1.1,1.0,1.1,1.0,24.23K,5.71%,0.8299999999999998,0.1174285897224805,2.299269714795113,-1,-1.0
2011-04-18,1.2,1.1,1.2,1.1,27.48K,0.00%,0.85,0.1432700798822763,2.442938541582386,-1,-1.0
2011-04-19,1.2,1.2,1.2,1.1,12.56K,0.00%,0.8699999999999999,0.1625455401774502,2.030200272734278,-1,-1.0
2011-04-20,1.1,1.2,1.2,1.1,21.35K,-5.00%,0.885,0.1694418080515834,1.2688722014495226,0,-1.0
2011-04-21,1.2,1.1,1.2,1.1,39.30K,6.14%,0.905,0.1820208200931107,1.62069371981236,-1,0.0
2011-04-22,1.4,1.2,1.4,1.2,39.42K,16.53%,0.9350000000000002,0.2109502310972902,2.2043114036008884,-1,-1.0
2011-04-23,1.7,1.4,2.0,1.3,66.62K,20.57%,0.98,0.2687201635824704,2.679367228723167,-1,-1.0
2011-04-24,1.6,1.7,2.0,1.6,21.54K,-4.12%,1.025,0.2935714743062002,1.958637164455103,-1,-1.0
2011-04-25,1.6,1.6,1.7,1.5,13.47K,-4.29%,1.0699999999999998,0.309668753415816,1.711506227715292,-1,-1.0
2011-04-26,1.8,1.6,1.8,1.5,24.05K,14.74%,1.125,0.3369757136337092,2.0031117160381515,-1,-1.0
2011-04-27,1.9,1.8,2.0,1.7,33.06K,6.15%,1.1800000000000002,0.3693522067506558,1.9493588689617904,-1,-1.0
2011-04-28,2.2,1.9,2.7,1.7,100.24K,16.32%,1.25,0.4223991626785963,2.2490574885984222,-1,-1.0
2011-04-29,2.9,2.2,3.0,2.2,57.58K,30.32%,1.36,0.5413433583031639,2.844774903726752,-1,-1.0
2011-04-30,3.5,2.9,4.2,2.8,65.43K,21.53%,1.5,0.7003758389532538,2.855609643800818,-1,-1.0
2011-05-01,3.0,3.5,3.9,2.5,45.77K,-13.43%,1.61,0.755262240967718,1.8404203528286969,-1,-1.0
2011-05-02,3.2,3.0,3.5,3.0,18.33K,5.61%,1.725,0.8142642788367142,1.81145119383996,-1,-1.0
2011-05-03,3.4,3.2,3.5,3.1,16.92K,6.56%,1.85,0.8708737294416334,1.7798217440705126,-1,-1.0
2011-05-04,3.4,3.4,3.6,3.3,17.28K,0.00%,1.97,0.9119672200941854,1.568038815970067,-1,-1.0
2011-05-05,3.3,3.4,3.5,3.3,15.35K,-2.35%,2.085,0.9280851821159296,1.3091470733644692,0,-1.0
2011-05-06,3.5,3.3,3.6,3.3,23.02K,3.60%,2.21,0.9425050607151586,1.3686929161114183,0,0.0
2011-05-07,3.6,3.5,3.7,3.4,17.83K,5.51%,2.335,0.9532630939650344,1.327020848712727,0,0.0
2011-05-08,3.9,3.6,3.9,3.6,21.13K,6.32%,2.47,0.9750033738133262,1.466661591546233,0,0.0
2011-05-09,3.8,3.9,3.9,3.7,11.52K,-1.81%,2.6,0.9700786728811986,1.2370130728015278,0,0.0
2011-05-10,5.8,3.8,6.0,3.8,56.22K,52.89%,2.835,1.1416861952485249,2.597035868822581,-1,0.0
2011-05-11,5.5,5.8,6.1,4.6,52.57K,-5.34%,3.05,1.2197929073585012,2.008537666697497,-1,-1.0
